ordinal,fault_id,paired_fault_id,stuck_at,location_id,site_id,site_key,region,source_net,source_class,source_fanout,fanout_bucket,sink_instance,sink_cell_type,sink_pin,sink_role,stratum,result,screening_decision,xrun_exit_status,run_dir,xrun_log,signature_present,fault_json_present,fault_patch_present
670,BF0335_SA1,BF0335_SA0,1,BL00335,BS029249,cv32e40p_controller_COREV_CLUSTER0_COREV_PULP0_FPU0|g10004|A1,irq_control,irq_req_ctrl_i,hierarchy_boundary,5,5_8,g10004,NAND2_X1,A1,combinational_input,irq_control|hierarchy_boundary|5_8,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0335_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0335_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
671,BF0336_SA0,BF0336_SA1,0,BL00336,BS029252,cv32e40p_controller_COREV_CLUSTER0_COREV_PULP0_FPU0|g10625|A1,irq_control,irq_req_ctrl_i,hierarchy_boundary,5,5_8,g10625,OR2_X1,A1,combinational_input,irq_control|hierarchy_boundary|5_8,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0336_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0336_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
672,BF0336_SA1,BF0336_SA0,1,BL00336,BS029252,cv32e40p_controller_COREV_CLUSTER0_COREV_PULP0_FPU0|g10625|A1,irq_control,irq_req_ctrl_i,hierarchy_boundary,5,5_8,g10625,OR2_X1,A1,combinational_input,irq_control|hierarchy_boundary|5_8,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0336_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0336_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
673,BF0337_SA0,BF0337_SA1,0,BL00337,BS029254,cv32e40p_controller_COREV_CLUSTER0_COREV_PULP0_FPU0|g10546|B1,irq_control,irq_wu_ctrl_i,hierarchy_boundary,3,3_4,g10546,OAI221_X1,B1,combinational_input,irq_control|hierarchy_boundary|3_4,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0337_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0337_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
674,BF0337_SA1,BF0337_SA0,1,BL00337,BS029254,cv32e40p_controller_COREV_CLUSTER0_COREV_PULP0_FPU0|g10546|B1,irq_control,irq_wu_ctrl_i,hierarchy_boundary,3,3_4,g10546,OAI221_X1,B1,combinational_input,irq_control|hierarchy_boundary|3_4,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0337_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0337_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
675,BF0338_SA0,BF0338_SA1,0,BL00338,BS029255,cv32e40p_controller_COREV_CLUSTER0_COREV_PULP0_FPU0|g10599|A1,irq_control,irq_wu_ctrl_i,hierarchy_boundary,3,3_4,g10599,NAND2_X1,A1,combinational_input,irq_control|hierarchy_boundary|3_4,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0338_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0338_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
676,BF0338_SA1,BF0338_SA0,1,BL00338,BS029255,cv32e40p_controller_COREV_CLUSTER0_COREV_PULP0_FPU0|g10599|A1,irq_control,irq_wu_ctrl_i,hierarchy_boundary,3,3_4,g10599,NAND2_X1,A1,combinational_input,irq_control|hierarchy_boundary|3_4,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0338_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0338_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
677,BF0339_SA0,BF0339_SA1,0,BL00339,BS029286,cv32e40p_cs_registers_N_HWLP2_APU0_A_EXTENSION0_FPU0_ZFINX0_PULP_SECURE0_USE_PMP0_N_PMP_ENTRIES16_NUM_MHPMCOUNTERS1_COREV_PULP0_COREV_CLUSTER0_DEBUG_TRIGGER_EN1|g42637__1617|A2,irq_control,mie_q[29],sequential_output,2,2,g42637__1617,NAND2_X1,A2,combinational_input,irq_control|sequential_output|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0339_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0339_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
678,BF0339_SA1,BF0339_SA0,1,BL00339,BS029286,cv32e40p_cs_registers_N_HWLP2_APU0_A_EXTENSION0_FPU0_ZFINX0_PULP_SECURE0_USE_PMP0_N_PMP_ENTRIES16_NUM_MHPMCOUNTERS1_COREV_PULP0_COREV_CLUSTER0_DEBUG_TRIGGER_EN1|g42637__1617|A2,irq_control,mie_q[29],sequential_output,2,2,g42637__1617,NAND2_X1,A2,combinational_input,irq_control|sequential_output|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0339_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0339_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
679,BF0340_SA0,BF0340_SA1,0,BL00340,BS029312,cv32e40p_int_controller_PULP_SECURE0|g4403|B1,irq_control,irq_i[23],hierarchy_boundary,2,2,g4403,AOI22_X1,B1,combinational_input,irq_control|hierarchy_boundary|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0340_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0340_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
680,BF0340_SA1,BF0340_SA0,1,BL00340,BS029312,cv32e40p_int_controller_PULP_SECURE0|g4403|B1,irq_control,irq_i[23],hierarchy_boundary,2,2,g4403,AOI22_X1,B1,combinational_input,irq_control|hierarchy_boundary|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0340_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0340_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
681,BF0341_SA0,BF0341_SA1,0,BL00341,BS029320,cv32e40p_int_controller_PULP_SECURE0|g4402|B1,irq_control,irq_i[27],hierarchy_boundary,2,2,g4402,AOI22_X1,B1,combinational_input,irq_control|hierarchy_boundary|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0341_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0341_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
682,BF0341_SA1,BF0341_SA0,1,BL00341,BS029320,cv32e40p_int_controller_PULP_SECURE0|g4402|B1,irq_control,irq_i[27],hierarchy_boundary,2,2,g4402,AOI22_X1,B1,combinational_input,irq_control|hierarchy_boundary|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0341_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0341_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
683,BF0342_SA0,BF0342_SA1,0,BL00342,BS029326,cv32e40p_int_controller_PULP_SECURE0|g161|B1,irq_control,irq_i[30],hierarchy_boundary,2,2,g161,AOI22_X1,B1,combinational_input,irq_control|hierarchy_boundary|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0342_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0342_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
684,BF0342_SA1,BF0342_SA0,1,BL00342,BS029326,cv32e40p_int_controller_PULP_SECURE0|g161|B1,irq_control,irq_i[30],hierarchy_boundary,2,2,g161,AOI22_X1,B1,combinational_input,irq_control|hierarchy_boundary|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0342_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0342_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
685,BF0343_SA0,BF0343_SA1,0,BL00343,BS029373,cv32e40p_int_controller_PULP_SECURE0|g1454|A2,irq_control,mip_o[11],sequential_output,2,2,g1454,NAND2_X1,A2,combinational_input,irq_control|sequential_output|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0343_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0343_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
686,BF0343_SA1,BF0343_SA0,1,BL00343,BS029373,cv32e40p_int_controller_PULP_SECURE0|g1454|A2,irq_control,mip_o[11],sequential_output,2,2,g1454,NAND2_X1,A2,combinational_input,irq_control|sequential_output|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0343_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0343_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
687,BF0344_SA0,BF0344_SA1,0,BL00344,BS029379,cv32e40p_int_controller_PULP_SECURE0|g4366|A,irq_control,n_14,combinational_output,2,2,g4366,OAI21_X1,A,combinational_input,irq_control|combinational_output|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0344_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0344_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
688,BF0344_SA1,BF0344_SA0,1,BL00344,BS029379,cv32e40p_int_controller_PULP_SECURE0|g4366|A,irq_control,n_14,combinational_output,2,2,g4366,OAI21_X1,A,combinational_input,irq_control|combinational_output|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0344_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0344_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
689,BF0345_SA0,BF0345_SA1,0,BL00345,BS029391,cv32e40p_int_controller_PULP_SECURE0|g1426|A1,irq_control,n_144,combinational_output,3,3_4,g1426,NAND2_X1,A1,combinational_input,irq_control|combinational_output|3_4,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0345_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0345_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
690,BF0345_SA1,BF0345_SA0,1,BL00345,BS029391,cv32e40p_int_controller_PULP_SECURE0|g1426|A1,irq_control,n_144,combinational_output,3,3_4,g1426,NAND2_X1,A1,combinational_input,irq_control|combinational_output|3_4,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0345_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0345_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
691,BF0346_SA0,BF0346_SA1,0,BL00346,BS029394,cv32e40p_int_controller_PULP_SECURE0|g1440|A2,irq_control,n_146,combinational_output,2,2,g1440,NAND2_X1,A2,combinational_input,irq_control|combinational_output|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0346_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0346_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
692,BF0346_SA1,BF0346_SA0,1,BL00346,BS029394,cv32e40p_int_controller_PULP_SECURE0|g1440|A2,irq_control,n_146,combinational_output,2,2,g1440,NAND2_X1,A2,combinational_input,irq_control|combinational_output|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0346_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0346_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
693,BF0347_SA0,BF0347_SA1,0,BL00347,BS029410,cv32e40p_int_controller_PULP_SECURE0|g1427|A1,irq_control,n_153,combinational_output,3,3_4,g1427,NAND2_X1,A1,combinational_input,irq_control|combinational_output|3_4,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0347_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0347_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
694,BF0347_SA1,BF0347_SA0,1,BL00347,BS029410,cv32e40p_int_controller_PULP_SECURE0|g1427|A1,irq_control,n_153,combinational_output,3,3_4,g1427,NAND2_X1,A1,combinational_input,irq_control|combinational_output|3_4,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0347_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0347_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
695,BF0348_SA0,BF0348_SA1,0,BL00348,BS029447,cv32e40p_ex_stage_COREV_PULP0_FPU0_APU_NARGS_CPU3_APU_WOP_CPU6_APU_NDSFLAGS_CPU15_APU_NUSFLAGS_CPU5|g2433|A2,lsu_mem,lsu_ready_ex_i,hierarchy_boundary,2,2,g2433,AND4_X1,A2,combinational_input,lsu_mem|hierarchy_boundary|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0348_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0348_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
696,BF0348_SA1,BF0348_SA0,1,BL00348,BS029447,cv32e40p_ex_stage_COREV_PULP0_FPU0_APU_NARGS_CPU3_APU_WOP_CPU6_APU_NDSFLAGS_CPU15_APU_NUSFLAGS_CPU5|g2433|A2,lsu_mem,lsu_ready_ex_i,hierarchy_boundary,2,2,g2433,AND4_X1,A2,combinational_input,lsu_mem|hierarchy_boundary|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0348_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0348_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
697,BF0349_SA0,BF0349_SA1,0,BL00349,BS029456,cv32e40p_fifo_FALL_THROUGH0_DATA_WIDTH32_DEPTH2|g2478|A,lsu_mem,\mem_q[0] [12],sequential_output,2,2,g2478,MUX2_X1,A,combinational_input,lsu_mem|sequential_output|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0349_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0349_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
698,BF0349_SA1,BF0349_SA0,1,BL00349,BS029456,cv32e40p_fifo_FALL_THROUGH0_DATA_WIDTH32_DEPTH2|g2478|A,lsu_mem,\mem_q[0] [12],sequential_output,2,2,g2478,MUX2_X1,A,combinational_input,lsu_mem|sequential_output|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0349_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0349_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
699,BF0350_SA0,BF0350_SA1,0,BL00350,BS029463,cv32e40p_fifo_FALL_THROUGH0_DATA_WIDTH32_DEPTH2|\mem_q_reg[0][16]|D,lsu_mem,\mem_q[0] [16],sequential_output,2,2,\mem_q_reg[0][16],SDFFR_X1,D,sequential_data_input,lsu_mem|sequential_output|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0350_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0350_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
700,BF0350_SA1,BF0350_SA0,1,BL00350,BS029463,cv32e40p_fifo_FALL_THROUGH0_DATA_WIDTH32_DEPTH2|\mem_q_reg[0][16]|D,lsu_mem,\mem_q[0] [16],sequential_output,2,2,\mem_q_reg[0][16],SDFFR_X1,D,sequential_data_input,lsu_mem|sequential_output|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0350_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0350_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
701,BF0351_SA0,BF0351_SA1,0,BL00351,BS029481,cv32e40p_fifo_FALL_THROUGH0_DATA_WIDTH32_DEPTH2|\mem_q_reg[0][24]|D,lsu_mem,\mem_q[0] [24],sequential_output,2,2,\mem_q_reg[0][24],SDFFR_X1,D,sequential_data_input,lsu_mem|sequential_output|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0351_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0351_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
702,BF0351_SA1,BF0351_SA0,1,BL00351,BS029481,cv32e40p_fifo_FALL_THROUGH0_DATA_WIDTH32_DEPTH2|\mem_q_reg[0][24]|D,lsu_mem,\mem_q[0] [24],sequential_output,2,2,\mem_q_reg[0][24],SDFFR_X1,D,sequential_data_input,lsu_mem|sequential_output|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0351_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0351_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
703,BF0352_SA0,BF0352_SA1,0,BL00352,BS029514,cv32e40p_id_stage_COREV_PULP0_COREV_CLUSTER0_N_HWLP2_PULP_SECURE0_USE_PMP0_A_EXTENSION0_APU0_FPU0_FPU_ADDMUL_LAT0_FPU_OTHERS_LAT0_ZFINX0_APU_NARGS_CPU3_APU_WOP_CPU6_APU_NDSFLAGS_CPU15_APU_NUSFLAGS_CPU5_DEBUG_TRIGGER_EN1|g28163|A,lsu_mem,data_req_id,hierarchy_boundary,2,2,g28163,INV_X1,A,combinational_input,lsu_mem|hierarchy_boundary|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0352_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0352_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
704,BF0352_SA1,BF0352_SA0,1,BL00352,BS029514,cv32e40p_id_stage_COREV_PULP0_COREV_CLUSTER0_N_HWLP2_PULP_SECURE0_USE_PMP0_A_EXTENSION0_APU0_FPU0_FPU_ADDMUL_LAT0_FPU_OTHERS_LAT0_ZFINX0_APU_NARGS_CPU3_APU_WOP_CPU6_APU_NDSFLAGS_CPU15_APU_NUSFLAGS_CPU5_DEBUG_TRIGGER_EN1|g28163|A,lsu_mem,data_req_id,hierarchy_boundary,2,2,g28163,INV_X1,A,combinational_input,lsu_mem|hierarchy_boundary|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0352_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0352_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
705,BF0353_SA0,BF0353_SA1,0,BL00353,BS029704,cv32e40p_load_store_unit_PULP_OBI0|\ADD_UNS_OP/g1188|B2,lsu_mem,\ADD_UNS_OP/n_57,combinational_output,3,3_4,\ADD_UNS_OP/g1188,OAI21_X1,B2,combinational_input,lsu_mem|combinational_output|3_4,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0353_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0353_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
706,BF0353_SA1,BF0353_SA0,1,BL00353,BS029704,cv32e40p_load_store_unit_PULP_OBI0|\ADD_UNS_OP/g1188|B2,lsu_mem,\ADD_UNS_OP/n_57,combinational_output,3,3_4,\ADD_UNS_OP/g1188,OAI21_X1,B2,combinational_input,lsu_mem|combinational_output|3_4,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0353_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0353_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
707,BF0354_SA0,BF0354_SA1,0,BL00354,BS029712,cv32e40p_load_store_unit_PULP_OBI0|\ADD_UNS_OP/g1202|A2,lsu_mem,\ADD_UNS_OP/n_61,combinational_output,3,3_4,\ADD_UNS_OP/g1202,NOR2_X1,A2,combinational_input,lsu_mem|combinational_output|3_4,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0354_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0354_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
708,BF0354_SA1,BF0354_SA0,1,BL00354,BS029712,cv32e40p_load_store_unit_PULP_OBI0|\ADD_UNS_OP/g1202|A2,lsu_mem,\ADD_UNS_OP/n_61,combinational_output,3,3_4,\ADD_UNS_OP/g1202,NOR2_X1,A2,combinational_input,lsu_mem|combinational_output|3_4,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0354_SA1/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0354_SA1/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
709,BF0355_SA0,BF0355_SA1,0,BL00355,BS029728,cv32e40p_load_store_unit_PULP_OBI0|\ADD_UNS_OP/g1154|B,lsu_mem,\ADD_UNS_OP/n_69,combinational_output,2,2,\ADD_UNS_OP/g1154,OAI211_X1,B,combinational_input,lsu_mem|combinational_output|2,NOT_RUN,PENDING,,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0355_SA0/results/crc32/screen_seed20260729_mc2000000,/raid/spring2026/fwu44/research/fault2assertion/faults/cv32e40p/branchfault/BF0355_SA0/results/crc32/screen_seed20260729_mc2000000/xrun.log,False,True,True
